variant,algorithm,block_size,phase,repetition,status,bytes_per_second,elapsed_seconds
llvm,ChaCha20-Poly1305,1024,measure,17,OK,509836288.0,1.0180716290005876
optimized,SHA-512,256,measure,17,OK,110522624.0,1.0173252610002237
optimized,SHA-512,16384,measure,17,OK,240697344.0,1.0172286749993873
gcc,AES-128-CBC,1024,measure,17,OK,381874176.0,1.0169335730006424
balanced,AES-128-CBC,1024,measure,17,OK,356331520.0,1.0172111309993852
llvm,SHA-512,64,measure,17,OK,251456129.29,1.01721719499983
balanced,ChaCha20-Poly1305,1024,measure,17,OK,374823936.0,1.0170475100003387
llvm,ChaCha20-Poly1305,256,measure,17,OK,504945920.0,1.017320670999652
ollvm-full,AES-128-CBC,8192,measure,17,OK,43474944.0,1.1175208969998494
balanced,SHA-512,16384,measure,17,OK,623755264.0,1.0179273539997666
optimized,AES-128-CBC,16,measure,17,OK,89435888.0,1.0169827940007963
balanced,ChaCha20-Poly1305,8192,measure,17,OK,400859136.0,1.0172091510003156
llvm,AES-128-CBC,1024,measure,17,OK,413036544.0,1.0170645580001292
gcc,SHA-512,256,measure,17,OK,404947781.82,1.0178217709999444
optimized,AES-128-CBC,256,measure,17,OK,211401728.0,1.017085911000322
ollvm-full,SHA-512,8192,measure,17,OK,155672576.0,1.118072950000169
gcc,AES-128-CBC,16384,measure,17,OK,386778246.46,1.0177678760001072
ollvm-full,SHA-512,16384,measure,17,OK,168361984.0,1.1180696660003377
gcc,ChaCha20-Poly1305,8192,measure,17,OK,512347539.39,1.0178208729994367
balanced,AES-128-CBC,16384,measure,17,OK,372670464.0,1.0173629820001224
balanced,AES-128-CBC,256,measure,17,OK,311404800.0,1.0177701299999171
optimized,ChaCha20-Poly1305,8192,measure,17,OK,385933312.0,1.0176012070005527
balanced,AES-128-CBC,8192,measure,17,OK,368320512.0,1.0176273759998367
balanced,ChaCha20-Poly1305,64,measure,17,OK,209044428.28,1.0164136030007285
ollvm-full,SHA-512,16,measure,17,OK,2291936.0,1.117602595999415
gcc,SHA-512,64,measure,17,OK,233460416.0,1.0166101020004135
llvm,SHA-512,1024,measure,17,OK,569149440.0,1.0174981399995886
gcc,ChaCha20-Poly1305,1024,measure,17,OK,500278272.0,1.0169701469994834
llvm,ChaCha20-Poly1305,8192,measure,17,OK,513466368.0,1.0172299070000008
balanced,SHA-512,8192,measure,17,OK,592715776.0,1.0174884329999259
balanced,ChaCha20-Poly1305,16384,measure,17,OK,403963904.0,1.0171663490000356
balanced,ChaCha20-Poly1305,16,measure,17,OK,71483408.0,1.01734844099974
ollvm-full,SHA-512,8192,measure,18,OK,156016640.0,1.1178524269998888
balanced,AES-128-CBC,16,measure,18,OK,97200896.0,1.0174632340003882
optimized,ChaCha20-Poly1305,16384,measure,18,OK,386973696.0,1.0177397730003577
llvm,ChaCha20-Poly1305,8192,measure,18,OK,517577179.8,1.0174827090004328
gcc,AES-128-CBC,1024,measure,18,OK,382957568.0,1.0177672059999168
optimized,ChaCha20-Poly1305,256,measure,18,OK,329244672.0,1.0175757690003593
llvm,SHA-512,256,measure,18,OK,401307648.0,1.0172259709997888
balanced,AES-128-CBC,1024,measure,18,OK,356770816.0,1.0180173339995235
gcc,AES-128-CBC,8192,measure,18,OK,383082496.0,1.0173476089994438
llvm,AES-128-CBC,1024,measure,18,OK,412764160.0,1.0171925399999964
balanced,SHA-512,256,measure,18,OK,210084608.0,1.017787273999602
balanced,SHA-512,1024,measure,18,OK,414503936.0,1.0172478829999818
balanced,AES-128-CBC,256,measure,18,OK,315962698.99,1.0166407130000152
balanced,ChaCha20-Poly1305,256,measure,18,OK,324604416.0,1.016883839000002
llvm,ChaCha20-Poly1305,64,measure,18,OK,480812288.0,1.01718665899989
llvm,ChaCha20-Poly1305,16,measure,18,OK,350651856.0,1.0168919750003624
optimized,ChaCha20-Poly1305,64,measure,18,OK,223638144.0,1.016521370999726
llvm,SHA-512,1024,measure,18,OK,568664064.0,1.0168526639999982
optimized,ChaCha20-Poly1305,1024,measure,18,OK,369460224.0,1.0170839339998565
llvm,ChaCha20-Poly1305,256,measure,18,OK,507879175.76,1.017335976999675
gcc,SHA-512,256,measure,18,OK,402852096.0,1.0181359649996011
llvm,ChaCha20-Poly1305,1024,measure,18,OK,511528339.39,1.0176900189999287
llvm,SHA-512,8192,measure,18,OK,653352960.0,1.017566385000464
gcc,SHA-512,16,measure,18,OK,58410976.0,1.0176306600005773
llvm,SHA-512,64,measure,18,OK,252684544.0,1.0176226949997726
ollvm-full,AES-128-CBC,256,measure,18,OK,35412298.99,1.1185518869997395
ollvm-full,ChaCha20-Poly1305,1024,measure,18,OK,74659840.0,1.118574953999996
gcc,SHA-512,1024,measure,18,OK,585438208.0,1.0183560149998812
gcc,AES-128-CBC,256,measure,18,OK,382318848.0,1.017890570000418
balanced,AES-128-CBC,16384,measure,18,OK,377162989.9,1.0171212729992476
ollvm-full,AES-128-CBC,16384,measure,18,OK,44154880.0,1.1178705539996372
balanced,AES-128-CBC,64,measure,18,OK,219380288.0,1.018196859999989
balanced,SHA-512,16384,measure,18,OK,626704384.0,1.0183573570002409
balanced,ChaCha20-Poly1305,1024,measure,18,OK,373798912.0,1.017767069999536
llvm,AES-128-CBC,8192,measure,18,OK,413859840.0,1.0176863209999283
gcc,SHA-512,8192,measure,18,OK,680304640.0,1.0180587599998034
optimized,SHA-512,64,measure,18,OK,50297024.0,1.0173161890006668
balanced,ChaCha20-Poly1305,16384,measure,18,OK,402440192.0,1.0175528889994894
llvm,SHA-512,16,measure,18,OK,62562892.93,1.017957518000003
gcc,SHA-512,16384,measure,18,OK,681508864.0,1.0175224370004798
optimized,AES-128-CBC,256,measure,18,OK,211128576.0,1.016801396000119
balanced,ChaCha20-Poly1305,8192,measure,18,OK,400416768.0,1.016893111999707
ollvm-full,SHA-512,64,measure,18,OK,9212928.0,1.1177187240000421
optimized,AES-128-CBC,1024,measure,18,OK,227927040.0,1.017353930000354
gcc,AES-128-CBC,16384,measure,18,OK,383336448.0,1.0172474979999606
ollvm-full,ChaCha20-Poly1305,16384,measure,18,OK,83001344.0,1.1172199470001942
ollvm-full,AES-128-CBC,64,measure,18,OK,21598707.07,1.1176732329995502
llvm,ChaCha20-Poly1305,16384,measure,18,OK,511934464.0,1.0174036019998312
llvm,AES-128-CBC,16384,measure,18,OK,405143552.0,1.017359077999572
gcc,AES-128-CBC,64,measure,18,OK,375664384.0,1.0170776340000884
optimized,AES-128-CBC,8192,measure,18,OK,240312320.0,1.0172761009998794
ollvm-full,AES-128-CBC,16,measure,18,OK,8829333.33,1.1179936480002652
balanced,SHA-512,8192,measure,18,OK,597491712.0,1.018025475000286
ollvm-full,ChaCha20-Poly1305,64,measure,18,OK,28464000.0,1.1182760760002566
balanced,SHA-512,16,measure,18,OK,19763232.0,1.0684407460003058
ollvm-full,AES-128-CBC,8192,measure,18,OK,43286528.0,1.1177753399997528
optimized,SHA-512,8192,measure,18,OK,239345664.0,1.0170695159995375
gcc,ChaCha20-Poly1305,64,measure,18,OK,454043862.63,1.016772230999777
gcc,ChaCha20-Poly1305,16,measure,18,OK,341028112.0,1.0174752169996282
gcc,ChaCha20-Poly1305,8192,measure,18,OK,506421248.0,1.017125477999798
llvm,SHA-512,16384,measure,18,OK,655753216.0,1.0169490089992905
ollvm-full,AES-128-CBC,1024,measure,18,OK,41499648.0,1.1178194730000541
balanced,ChaCha20-Poly1305,64,measure,18,OK,207060160.0,1.018002026999966
ollvm-full,SHA-512,256,measure,18,OK,29832192.0,1.1184105010006533
ollvm-full,SHA-512,16,measure,18,OK,2293024.0,1.118706896999356
optimized,AES-128-CBC,64,measure,18,OK,165384576.0,1.0176027689994953
optimized,SHA-512,256,measure,18,OK,110806272.0,1.0173228479998215
ollvm-full,SHA-512,1024,measure,18,OK,80073728.0,1.117662139999993
optimized,SHA-512,16,measure,18,OK,12601168.0,1.0177384700000403
balanced,ChaCha20-Poly1305,16,measure,18,OK,75679111.11,1.0173574829996141
llvm,AES-128-CBC,64,measure,18,OK,405431616.0,1.01725508599975
llvm,AES-128-CBC,16,measure,18,OK,380043744.0,1.0170938569999635
gcc,SHA-512,64,measure,18,OK,236727232.0,1.0176647300004333
balanced,AES-128-CBC,8192,measure,18,OK,370196480.0,1.0182799639997029
ollvm-full,ChaCha20-Poly1305,16,measure,18,OK,8709408.0,1.1181086689994117
optimized,AES-128-CBC,16,measure,18,OK,88949184.0,1.0179897309999433
optimized,ChaCha20-Poly1305,16,measure,18,OK,80282278.79,1.017040241000359
llvm,AES-128-CBC,256,measure,18,OK,411416064.0,1.0171044819999224
gcc,AES-128-CBC,16,measure,18,OK,356184752.0,1.0183148340001935
gcc,ChaCha20-Poly1305,256,measure,18,OK,479663872.0,1.017141047000223
ollvm-full,ChaCha20-Poly1305,8192,measure,18,OK,83095014.14,1.1179522390002603
ollvm-full,ChaCha20-Poly1305,256,measure,18,OK,55419392.0,1.1186220420004247
optimized,ChaCha20-Poly1305,8192,measure,18,OK,386064384.0,1.018467490999683
gcc,ChaCha20-Poly1305,16384,measure,18,OK,506363904.0,1.0177679050002553
optimized,AES-128-CBC,16384,measure,18,OK,241172480.0,1.017613042999983
optimized,SHA-512,16384,measure,18,OK,244826112.0,1.0172528229995805
ollvm-full,SHA-512,16384,measure,18,OK,170672128.0,1.1176317700001164
optimized,SHA-512,1024,measure,18,OK,187986944.0,1.017471993000072
gcc,ChaCha20-Poly1305,1024,measure,18,OK,500605952.0,1.0173990839994076
balanced,SHA-512,64,measure,18,OK,79571904.0,1.0176223919997938
gcc,AES-128-CBC,16384,measure,19,OK,387705018.18,1.0174712589996489
optimized,AES-128-CBC,8192,measure,19,OK,241950720.0,1.0175469460000386
llvm,SHA-512,16384,measure,19,OK,659439616.0,1.0175059180000972
balanced,SHA-512,8192,measure,19,OK,598786048.0,1.0168934860002992
optimized,AES-128-CBC,16,measure,19,OK,87440544.0,1.0171911979996366
llvm,AES-128-CBC,16384,measure,19,OK,413220864.0,1.017406605999895
gcc,SHA-512,1024,measure,19,OK,588249088.0,1.0170988420004505
ollvm-full,AES-128-CBC,64,measure,19,OK,21857984.0,1.1176572240001406
balanced,AES-128-CBC,256,measure,19,OK,311785984.0,1.0185565579995455
ollvm-full,SHA-512,64,measure,19,OK,9214784.0,1.11914753200017
balanced,ChaCha20-Poly1305,256,measure,19,OK,325379584.0,1.0174376420000044
optimized,AES-128-CBC,16384,measure,19,OK,240779264.0,1.0167719090004539
gcc,SHA-512,64,measure,19,OK,233883840.0,1.017479934000221
ollvm-full,AES-128-CBC,256,measure,19,OK,34868224.0,1.1181939079997392
optimized,SHA-512,1024,measure,19,OK,186820608.0,1.0681154699996114
llvm,ChaCha20-Poly1305,16,measure,19,OK,350307920.0,1.0174282220004898
balanced,AES-128-CBC,8192,measure,19,OK,371777536.0,1.0168323970001438
gcc,ChaCha20-Poly1305,64,measure,19,OK,450290048.0,1.0171685739996974
gcc,SHA-512,16384,measure,19,OK,692371456.0,1.01742027399996
llvm,ChaCha20-Poly1305,8192,measure,19,OK,515006464.0,1.0173421869994854
gcc,AES-128-CBC,256,measure,19,OK,382231040.0,1.01756960000057
optimized,ChaCha20-Poly1305,1024,measure,19,OK,369394688.0,1.0171424259997366
optimized,ChaCha20-Poly1305,16384,measure,19,OK,387743744.0,1.0171250140001575
llvm,ChaCha20-Poly1305,1024,measure,19,OK,507987968.0,1.0172569299993484
balanced,AES-128-CBC,64,measure,19,OK,222479808.0,1.0166309590003948
gcc,ChaCha20-Poly1305,1024,measure,19,OK,504735806.06,1.0171644980000565
ollvm-full,AES-128-CBC,16384,measure,19,OK,43745280.0,1.1174882850000358
ollvm-full,SHA-512,8192,measure,19,OK,158269440.0,1.1186244939999597
ollvm-full,AES-128-CBC,8192,measure,19,OK,44220416.0,1.1178661930007365
balanced,SHA-512,16,measure,19,OK,19826224.0,1.0181881720000092
ollvm-full,SHA-512,1024,measure,19,OK,80466944.0,1.1173693849996198
llvm,ChaCha20-Poly1305,64,measure,19,OK,482234569.7,1.0167163409996647
optimized,AES-128-CBC,64,measure,19,OK,159548224.0,1.0169960260000153
llvm,ChaCha20-Poly1305,256,measure,19,OK,503210752.0,1.0177477010001894
balanced,ChaCha20-Poly1305,64,measure,19,OK,204764416.0,1.0172167720002108
optimized,ChaCha20-Poly1305,16,measure,19,OK,79073696.0,1.0161948089998987
ollvm-full,SHA-512,16384,measure,19,OK,166903808.0,1.1172151539994957
gcc,SHA-512,16,measure,19,OK,58610528.0,1.0177067630002057
balanced,ChaCha20-Poly1305,8192,measure,19,OK,400670720.0,1.0178324360003899
gcc,AES-128-CBC,8192,measure,19,OK,383516672.0,1.0174394390005546
optimized,ChaCha20-Poly1305,256,measure,19,OK,328145152.0,1.0170594979999805
optimized,SHA-512,16384,measure,19,OK,244219904.0,1.0177706320000652
balanced,ChaCha20-Poly1305,16,measure,19,OK,72165328.0,1.0170076389995302
llvm,SHA-512,1024,measure,19,OK,568282112.0,1.017567443000189
ollvm-full,ChaCha20-Poly1305,1024,measure,19,OK,74313728.0,1.1182029090005017
balanced,AES-128-CBC,16384,measure,19,OK,373456896.0,1.0174262790005741
ollvm-full,SHA-512,256,measure,19,OK,30372202.02,1.1178349579995484
gcc,AES-128-CBC,1024,measure,19,OK,382924800.0,1.0170554320002338
ollvm-full,AES-128-CBC,1024,measure,19,OK,40901632.0,1.1173342809997848
llvm,SHA-512,16,measure,19,OK,61449312.0,1.0172374949997902
optimized,SHA-512,8192,measure,19,OK,237756416.0,1.017086950999328
ollvm-full,SHA-512,16,measure,19,OK,2276400.0,1.1177231880001273
gcc,ChaCha20-Poly1305,256,measure,19,OK,485729745.45,1.017215544999999
llvm,SHA-512,64,measure,19,OK,248226432.0,1.0166505469996991
gcc,AES-128-CBC,16,measure,19,OK,355964512.0,1.0169877580001412
ollvm-full,ChaCha20-Poly1305,16384,measure,19,OK,83293608.08,1.1186661820001973
gcc,ChaCha20-Poly1305,16384,measure,19,OK,502317056.0,1.0181208829999377
llvm,AES-128-CBC,1024,measure,19,OK,413671424.0,1.0179358320001484
balanced,SHA-512,1024,measure,19,OK,410712064.0,1.017365226000038
optimized,ChaCha20-Poly1305,64,measure,19,OK,223219456.0,1.0180221459995664
llvm,AES-128-CBC,16,measure,19,OK,378595984.0,1.0169640110007094
llvm,AES-128-CBC,256,measure,19,OK,412440320.0,1.0169062760005545
gcc,SHA-512,8192,measure,19,OK,683343872.0,1.0174317239998345
balanced,ChaCha20-Poly1305,16384,measure,19,OK,401833984.0,1.0173424770000565
llvm,AES-128-CBC,8192,measure,19,OK,414113792.0,1.017996375000621
balanced,SHA-512,16384,measure,19,OK,623067136.0,1.0180338009995467
ollvm-full,AES-128-CBC,16,measure,19,OK,8659248.0,1.1185476390000986
llvm,AES-128-CBC,64,measure,19,OK,403782656.0,1.0186900630005766
gcc,ChaCha20-Poly1305,8192,measure,19,OK,507797504.0,1.0180007769995427
balanced,AES-128-CBC,1024,measure,19,OK,356445184.0,1.0180074800000511
optimized,SHA-512,16,measure,19,OK,12577200.0,1.0176019830005316
llvm,SHA-512,256,measure,19,OK,396410112.0,1.01648747299987
balanced,AES-128-CBC,16,measure,19,OK,102057472.0,1.0174070729999585
gcc,ChaCha20-Poly1305,16,measure,19,OK,341167632.0,1.017728050000187
ollvm-full,ChaCha20-Poly1305,64,measure,19,OK,27785984.0,1.1175436800003808
gcc,AES-128-CBC,64,measure,19,OK,380471789.9,1.018171913000515
optimized,ChaCha20-Poly1305,8192,measure,19,OK,384901120.0,1.0175787299995136
optimized,SHA-512,256,measure,19,OK,109906944.0,1.0179485170001499
balanced,SHA-512,256,measure,19,OK,210055240.4,1.0175634160004847
ollvm-full,ChaCha20-Poly1305,16,measure,19,OK,8713325.25,1.1178222900007313
balanced,SHA-512,64,measure,19,OK,79361664.0,1.0179599189996225
optimized,SHA-512,64,measure,19,OK,50029184.0,1.0176922190003097
optimized,AES-128-CBC,256,measure,19,OK,212347604.04,1.016916345000027
llvm,ChaCha20-Poly1305,16384,measure,19,OK,517519256.57,1.0178864089994022
gcc,SHA-512,256,measure,19,OK,400312320.0,1.018059390000417
balanced,ChaCha20-Poly1305,1024,measure,19,OK,374278144.0,1.0183335840001746
ollvm-full,ChaCha20-Poly1305,8192,measure,19,OK,82468864.0,1.1187338169993382
optimized,AES-128-CBC,1024,measure,19,OK,228687872.0,1.0185485400006655
ollvm-full,ChaCha20-Poly1305,256,measure,19,OK,55699712.0,1.1185680409998895
llvm,SHA-512,8192,measure,19,OK,634109952.0,1.0183374019998155
llvm,SHA-512,256,measure,20,OK,398013440.0,1.0176732560003074
llvm,SHA-512,16,measure,20,OK,63410052.53,1.0176994840003317
balanced,SHA-512,256,measure,20,OK,207742208.0,1.0177841670001726
balanced,ChaCha20-Poly1305,16,measure,20,OK,71625616.0,1.0179034530001445
ollvm-full,AES-128-CBC,8192,measure,20,OK,43745280.0,1.1191601870004888
optimized,ChaCha20-Poly1305,64,measure,20,OK,224682752.0,1.0190178459997696
ollvm-full,ChaCha20-Poly1305,64,measure,20,OK,28332928.0,1.1187312380006915
gcc,AES-128-CBC,16,measure,20,OK,354819008.0,1.0189102860003914
balanced,ChaCha20-Poly1305,16384,measure,20,OK,402636800.0,1.018255328000123
gcc,ChaCha20-Poly1305,16384,measure,20,OK,506789888.0,1.0183492060004937
balanced,AES-128-CBC,16384,measure,20,OK,373129216.0,1.0172342859996206
ollvm-full,ChaCha20-Poly1305,16384,measure,20,OK,82608128.0,1.1187072040002022
gcc,SHA-512,8192,measure,20,OK,679288832.0,1.017618283000047
gcc,SHA-512,1024,measure,20,OK,586836992.0,1.017165655000099
llvm,AES-128-CBC,16384,measure,20,OK,417212767.68,1.0175935420002133
optimized,SHA-512,256,measure,20,OK,110401536.0,1.0175617799995962
ollvm-full,ChaCha20-Poly1305,256,measure,20,OK,55948288.0,1.117202905999875
optimized,ChaCha20-Poly1305,16,measure,20,OK,79343776.0,1.0175245450000148
balanced,AES-128-CBC,8192,measure,20,OK,372498432.0,1.0173758689998067
llvm,AES-128-CBC,1024,measure,20,OK,413376512.0,1.0174577629995838
llvm,ChaCha20-Poly1305,8192,measure,20,OK,512491520.0,1.0174241969998548
balanced,SHA-512,8192,measure,20,OK,591978496.0,1.017789085000004
ollvm-full,SHA-512,1024,measure,20,OK,79167488.0,1.1172382750000907
balanced,SHA-512,16,measure,20,OK,19800608.0,1.0176164390004487
gcc,AES-128-CBC,256,measure,20,OK,382077440.0,1.0182401230003961
ollvm-full,SHA-512,8192,measure,20,OK,156073984.0,1.1180725619997247
optimized,AES-128-CBC,16384,measure,20,OK,235241472.0,1.0181817229995431
balanced,ChaCha20-Poly1305,256,measure,20,OK,324629760.0,1.0178438189996086
gcc,AES-128-CBC,1024,measure,20,OK,384906084.85,1.0184154729995498
ollvm-full,AES-128-CBC,16,measure,20,OK,8597139.39,1.1173534850004216
optimized,AES-128-CBC,256,measure,20,OK,210127616.0,1.018265056999553
optimized,SHA-512,16,measure,20,OK,12483056.0,1.0184663230002116
optimized,ChaCha20-Poly1305,1024,measure,20,OK,367927296.0,1.0174421920000896
ollvm-full,AES-128-CBC,64,measure,20,OK,21631935.35,1.1187003220002225
ollvm-full,AES-128-CBC,256,measure,20,OK,34649987.88,1.117392885999834
ollvm-full,AES-128-CBC,16384,measure,20,OK,43352064.0,1.117528153999956
llvm,AES-128-CBC,16,measure,20,OK,378846896.0,1.0174814790007076
gcc,AES-128-CBC,8192,measure,20,OK,382271488.0,1.0172849900000074
balanced,AES-128-CBC,256,measure,20,OK,311212544.0,1.0177629310001066
llvm,SHA-512,64,measure,20,OK,249370569.7,1.017026937999617
optimized,SHA-512,1024,measure,20,OK,185394176.0,1.0173419099992316
llvm,ChaCha20-Poly1305,16,measure,20,OK,349966544.0,1.0173855490002097
balanced,ChaCha20-Poly1305,1024,measure,20,OK,376336384.0,1.0176281170006405
gcc,SHA-512,16384,measure,20,OK,687407104.0,1.0173257860005833
balanced,SHA-512,64,measure,20,OK,79524864.0,1.01720081700023
gcc,ChaCha20-Poly1305,64,measure,20,OK,451422144.0,1.0167374740003652
ollvm-full,ChaCha20-Poly1305,1024,measure,20,OK,74284476.77,1.1174773090006056
ollvm-full,SHA-512,64,measure,20,OK,9204096.0,1.119080448999739
balanced,ChaCha20-Poly1305,64,measure,20,OK,206287104.0,1.0176950990007754
optimized,AES-128-CBC,1024,measure,20,OK,226317312.0,1.017452071999287
gcc,SHA-512,16,measure,20,OK,58398640.0,1.0173962369999572
optimized,SHA-512,16384,measure,20,OK,244727808.0,1.0173836779995327
balanced,SHA-512,1024,measure,20,OK,413088768.0,1.0174493900003654
balanced,ChaCha20-Poly1305,8192,measure,20,OK,401055744.0,1.0175275730007343
ollvm-full,ChaCha20-Poly1305,16,measure,20,OK,8839328.0,1.118123303000175
ollvm-full,ChaCha20-Poly1305,8192,measure,20,OK,82534400.0,1.1184945269997115
llvm,AES-128-CBC,8192,measure,20,OK,412540928.0,1.0179041209994466
balanced,AES-128-CBC,64,measure,20,OK,218700224.0,1.0171510119998857
optimized,ChaCha20-Poly1305,256,measure,20,OK,328792320.0,1.0175645850004003
balanced,AES-128-CBC,16,measure,20,OK,99415936.0,1.016892700000426
gcc,ChaCha20-Poly1305,256,measure,20,OK,479202304.0,1.0175535660000605
balanced,AES-128-CBC,1024,measure,20,OK,355595264.0,1.0177955299996029
optimized,ChaCha20-Poly1305,16384,measure,20,OK,387104768.0,1.0177849849997074
ollvm-full,SHA-512,16,measure,20,OK,2298624.0,1.1175143999998909
gcc,ChaCha20-Poly1305,8192,measure,20,OK,512024824.24,1.017896827000186
llvm,AES-128-CBC,256,measure,20,OK,411889920.0,1.0176749780002865
gcc,AES-128-CBC,64,measure,20,OK,375445696.0,1.017492986000434
gcc,SHA-512,256,measure,20,OK,399348224.0,1.0176094239996019
gcc,SHA-512,64,measure,20,OK,233620096.0,1.0171523019998858
gcc,AES-128-CBC,16384,measure,20,OK,386811345.45,1.0176086460005536
llvm,ChaCha20-Poly1305,64,measure,20,OK,478526016.0,1.0175953739999386
balanced,SHA-512,16384,measure,20,OK,624476160.0,1.0180816479996793
llvm,SHA-512,16384,measure,20,OK,654934016.0,1.0179298390003169
gcc,ChaCha20-Poly1305,16,measure,20,OK,343131927.27,1.0180967469996176
llvm,AES-128-CBC,64,measure,20,OK,404264320.0,1.0181993100004547
ollvm-full,AES-128-CBC,1024,measure,20,OK,41509888.0,1.1186637099999643
optimized,AES-128-CBC,16,measure,20,OK,86529792.0,1.0184233620002487
llvm,ChaCha20-Poly1305,16384,measure,20,OK,505970688.0,1.0226994459999332
optimized,SHA-512,8192,measure,20,OK,235061248.0,1.0172506959997918
llvm,SHA-512,8192,measure,20,OK,633520128.0,1.0169653980001385
llvm,ChaCha20-Poly1305,1024,measure,20,OK,509414400.0,1.0174554730001546
gcc,ChaCha20-Poly1305,1024,measure,20,OK,502406144.0,1.0180354309995892
optimized,ChaCha20-Poly1305,8192,measure,20,OK,385302528.0,1.0181821779997335
optimized,AES-128-CBC,8192,measure,20,OK,242632145.45,1.0182392149999941
optimized,SHA-512,64,measure,20,OK,50201536.0,1.0184275300007357
llvm,SHA-512,1024,measure,20,OK,567174144.0,1.0170387520001896
optimized,AES-128-CBC,64,measure,20,OK,162750848.0,1.0172284250002122
ollvm-full,SHA-512,256,measure,20,OK,29788672.0,1.1185205900001165
ollvm-full,SHA-512,16384,measure,20,OK,169721856.0,1.1189833589996852
llvm,ChaCha20-Poly1305,256,measure,20,OK,503229952.0,1.0174443039995822
